profile_code,Aluminum,Arsenic,Bromine,Calcium,Chlorine,Chromium,Copper,Elemental Carbon,Elemental carbon I,Elemental carbon II,Elemental carbon III,Iron,Lead,Magnesium,Manganese,Nickel,Nitrate,Nitrite,Organic carbon,Organic carbon I,Organic carbon II,Organic carbon III,Organic carbon IV,Phosphorus,Potassium,Pyrolyzed organic carbon,Rubidium,Selenium,Silicon,Sodium,Strontium,Sulfate,Sulfur,Titanium,Vanadium,Zinc,Zirconium,assigned_profile
4339,0.0252,0.0003,0.0,0.1775,0.0,0.0015,0.0143,12.0675,11.3343,0.5635,0.1697,0.2389,0.0,0.0307,0.023,0.0051,0.1523,0.0,85.2766,11.6491,31.845,33.9104,7.872,0.0205,0.4657,0.0,0.0008,0.0002,0.16,0.6792,0.001,0.3329,0.1925,0.0042,0.0001,0.0153,0.0,Industrial
4340,0.0067,0.0002,0.0,0.0798,0.0,0.0018,0.0124,13.2462,11.5872,2.0761,0.5138,0.0622,0.0,0.0709,0.0039,0.0055,0.0,0.0,84.6215,0.5753,13.6197,61.1939,8.3018,0.0112,0.3438,0.9308,0.0002,0.0002,0.3581,0.9368,0.0005,0.3606,0.2041,0.0108,0.0002,0.011,0.0,Industrial
4341,0.0,0.0,0.0,0.0382,0.0,0.0005,0.0021,16.6956,18.0663,0.6514,0.1708,0.0915,0.0,0.6985,0.002,0.0006,0.1559,0.0,80.2541,18.496,27.7782,24.4254,7.3617,0.0,0.3564,2.1929,0.0006,0.0,1.3832,0.2985,0.0,0.3118,0.1744,0.0026,0.0002,0.0066,0.0,Industrial
4342,0.2849,0.0,0.0,0.0738,0.0,0.0148,0.0413,8.89,3.6153,4.6487,0.6259,0.4591,0.0,0.6938,0.0162,0.0133,0.0,0.0,87.102,0.0,16.7614,59.2259,11.1147,0.003,0.0266,0.0,0.0,0.0,0.5315,6.6033,0.0,1.305,0.7189,0.0015,0.0,0.1255,0.0,Industrial
4343,0.0256,0.0002,0.0,0.1612,0.0,0.0,0.0022,5.0905,4.64,0.2983,0.1609,0.0551,0.0,0.0391,0.0041,0.0008,0.087,0.0,93.7069,17.6445,45.1062,26.5756,4.3721,0.0113,0.1691,0.0086,0.0,0.0,0.1383,0.223,0.0011,0.2423,0.123,0.0014,0.0001,0.0069,0.0,Biomass Burning
4344,0.018,0.0002,0.0,0.1075,0.0,0.0,0.0069,1.6519,2.7015,0.3423,0.2885,0.0977,0.0,0.0148,0.0139,0.0038,0.0683,0.0,97.5375,19.0152,41.153,32.1547,3.5342,0.0088,0.1003,1.6805,0.0,0.0,0.0512,0.1395,0.0004,0.1525,0.0942,0.0017,0.0007,0.0071,0.0,Biomass Burning
4345,0.1358,0.0,0.0,0.3038,0.0,0.001,0.0097,5.5276,3.5978,3.3371,0.0,0.145,0.0,0.1363,0.0072,0.0061,1.0348,0.0,92.1563,0.0,10.7612,64.7025,15.2853,0.002,0.0845,1.4073,0.0,0.0,0.4401,1.3453,0.0015,0.0,0.3581,0.0077,0.0,0.0394,0.0,Industrial
4346,2.5891,0.0013,0.0,16.4838,0.0,0.0098,0.0284,2.3505,1.6682,0.8986,0.0536,3.342,0.0396,0.3072,0.0443,0.0039,0.1104,0.0,15.8664,0.747,1.8907,6.6879,6.2708,0.1007,0.8377,0.2699,0.0048,0.0005,8.6604,0.0358,0.0851,0.9993,0.6212,0.3082,0.0065,0.168,0.009,Road Dust
4347,3.5633,0.0005,0.0,21.7346,0.0,0.0088,0.0219,1.7896,1.3395,0.6781,0.0,2.7493,0.0391,0.2603,0.0399,0.0045,0.0584,0.0,14.6155,0.557,1.4066,5.8017,6.6222,0.1133,0.9314,0.2279,0.0047,0.0001,12.2295,0.0199,0.0742,0.7127,0.5897,0.2564,0.0053,0.1429,0.0088,Road Dust
4348,2.4251,0.001,0.0,24.0198,0.0,0.0046,0.003,0.0263,0.0,0.0798,0.0,1.6978,0.0054,0.4843,0.0209,0.0047,0.2368,0.0,9.5089,0.1279,0.3106,1.4732,7.5438,0.0427,0.8706,0.0535,0.0043,0.0004,7.7908,0.0,0.0477,0.2313,0.1522,0.1607,0.0037,0.0131,0.0083,Road Dust
4349,3.3809,0.001,0.0,28.5589,0.0,0.0049,0.0026,0.1549,0.8244,0.1689,0.0199,1.5683,0.0035,0.3445,0.0195,0.0088,0.2921,0.0,6.2839,0.0143,0.111,0.8308,4.4697,0.0506,0.9987,0.8582,0.0044,0.0,10.6855,0.0,0.0502,0.1774,0.1689,0.1351,0.0061,0.0106,0.0076,Road Dust
4350,3.0922,0.0005,0.0,4.0857,0.0,0.0105,0.0135,0.2038,0.1927,0.0761,0.0,1.8994,0.0184,0.1161,0.0951,0.0097,0.1094,0.0,19.7601,6.8116,3.9814,7.2977,1.6045,0.0029,1.3156,0.065,0.0076,0.0003,29.3881,0.0612,0.0128,0.6322,0.1838,0.4853,0.0022,0.0294,0.0151,Soil Dust
4351,4.1799,0.0006,0.0,3.6899,0.0,0.0072,0.0067,0.3453,0.5037,0.2995,0.0,1.6244,0.012,0.1405,0.0685,0.0027,0.0754,0.0,7.7607,1.7239,1.2646,2.7175,1.5968,0.0107,1.5096,0.4579,0.0076,0.0001,45.9004,0.0421,0.0129,0.2297,0.0987,0.5756,0.0076,0.018,0.0196,Soil Dust
4352,4.8185,0.0008,0.0,10.165,0.0,0.0031,0.0033,0.0115,0.2417,0.3185,0.0,3.6725,0.0071,0.7056,0.0677,0.001,0.0,0.0,7.9063,0.1281,0.4625,1.7607,5.0062,0.0565,1.8098,0.5487,0.0091,0.0003,17.3734,0.0657,0.0411,0.1329,0.0693,0.377,0.0095,0.0212,0.0155,Soil Dust
4353,6.5193,0.001,0.0,12.7807,0.0,0.0026,0.0028,0.0132,0.1603,0.1763,0.0,3.2951,0.0056,0.4625,0.0621,0.0014,0.0,0.0,4.7043,0.0247,0.1367,0.9334,3.2861,0.0742,1.9003,0.3233,0.009,0.0,22.1809,0.0482,0.0449,0.0899,0.0675,0.336,0.0089,0.0173,0.0149,Soil Dust
4354,0.0254,0.0014,0.0,0.0591,0.0,0.0089,0.0342,44.5623,19.2793,27.3733,1.057,0.7193,0.019,0.1119,0.0172,0.0088,0.2078,0.0,51.8122,12.4606,16.2311,13.2002,6.3332,0.0041,0.0,3.1239,0.0001,0.0013,0.2436,1.2415,0.0016,1.7396,0.8369,0.0236,0.0197,0.1709,0.002,Diesel Vehicle
4355,0.146,0.0001,0.0,0.4648,0.0,0.0028,0.0468,32.7353,19.3351,15.0408,0.6796,0.5032,0.0456,0.194,0.0237,0.0056,0.3452,0.0,61.9398,17.8564,19.2988,12.3537,6.2211,0.0,0.002,2.369,0.0011,0.0008,0.3564,1.4643,0.0,1.7383,1.3533,0.03,0.0247,0.2282,0.0021,Diesel Vehicle
4356,0.0123,0.0012,0.0,0.0,0.0,0.0062,0.0309,18.3743,9.1856,17.5529,2.0033,0.4451,0.013,0.1501,0.0471,0.0062,0.247,0.0,78.8867,26.3442,16.1592,16.3513,9.1455,0.0,0.0,10.3791,0.0007,0.0034,0.2967,1.7007,0.0,1.1808,0.8334,0.0169,0.0088,0.1746,0.0019,Diesel Vehicle
4357,0.0,0.003,0.0,0.7942,0.0,0.0235,0.0511,37.9605,12.9324,24.7041,2.058,0.6673,0.0211,0.0436,0.0207,0.0377,0.6749,0.0,57.8763,19.4108,14.498,12.4096,8.63,0.0,0.0,1.7355,0.0004,0.0024,0.3181,1.0234,0.0,1.0722,0.7926,0.0212,0.0095,0.2049,0.0025,Diesel Vehicle
4358,0.0878,0.0019,0.0,0.2105,0.0,0.0209,0.0409,37.1657,15.6022,23.2996,2.618,0.6096,0.0279,0.1474,0.0295,0.0248,0.3664,0.0,58.0611,16.0528,17.9671,13.3611,6.9339,0.0042,0.0005,4.3652,0.0005,0.0018,0.343,1.5007,0.0205,2.1563,1.3358,0.0419,0.0234,0.2657,0.0032,Diesel Vehicle
4359,0.0022,0.1981,0.0,0.091,0.0,0.0003,0.0012,50.1237,16.9317,37.0323,0.0824,0.0242,0.0094,0.0,0.0007,0.0011,0.0059,0.0,39.5137,17.4394,7.2009,7.5593,3.3915,0.0,0.1198,3.9227,0.0003,0.0,0.2024,0.0923,0.0003,0.2626,0.2067,0.0018,0.0002,0.0343,0.0,Wildfire
4360,0.0021,0.0116,0.0,0.0342,0.0,0.0006,0.0003,9.7404,9.6665,22.5515,0.039,0.0057,0.0007,0.0008,0.0002,0.001,0.0373,0.0,73.8169,32.7214,10.165,4.8843,3.5297,0.0,0.0204,22.5167,0.0,0.0,0.0814,0.0359,0.0001,0.2493,0.2177,0.0,0.0,0.0189,0.0,Wildfire
4361,0.1726,0.0,0.0,0.203,0.0,0.0011,0.0105,12.1115,11.7384,0.232,0.1505,0.0478,0.0046,0.0279,0.0022,0.0015,0.3798,0.0,36.6154,6.7671,5.73,13.6086,10.5004,0.0,10.0569,0.0094,0.0089,0.0029,0.1899,0.0,0.0027,1.6687,0.5746,0.0075,0.0009,0.0525,0.0012,Wildfire
4362,0.1224,0.0002,0.0,0.1541,0.0,0.0052,0.0046,6.934,7.8926,0.2441,0.0979,0.0546,0.0012,0.0704,0.0021,0.002,0.3218,0.0,50.4641,12.4987,9.5453,17.0119,10.1078,0.0,6.8981,1.3005,0.0049,0.0007,0.1339,1.0853,0.0025,1.1309,0.3568,0.0042,0.0001,0.0295,0.0006,Wildfire
4363,0.0276,0.003,0.0,0.0657,0.0,0.0008,0.0012,3.2341,4.8009,0.1108,0.0702,0.0095,0.0012,0.0176,0.0006,0.0001,0.1236,0.0,41.1408,20.1025,6.954,6.5247,5.8117,0.0,1.3665,1.7479,0.0023,0.0021,0.034,0.0,0.0005,4.3809,1.3078,0.0017,0.0003,0.0062,0.0001,Wildfire
4364,0.0587,0.0001,0.0,0.0743,0.0,0.0002,0.0005,8.8043,10.4408,0.1519,0.1392,0.014,0.0013,0.0109,0.0003,0.0,0.3581,0.0,64.0177,28.7265,13.5554,12.1751,7.6331,0.0,2.9277,1.9276,0.003,0.0008,0.0516,1.3396,0.0013,1.1789,0.3904,0.0009,0.0001,0.013,0.0008,Wildfire
4365,0.1647,0.0009,0.0,0.9658,0.0,0.0007,0.001,5.0134,11.4388,0.1751,0.0942,0.1535,0.0,0.0714,0.0053,0.001,0.0926,0.0,47.9502,14.9188,9.9377,10.839,5.5602,0.0078,8.8669,6.6945,0.0025,0.0002,0.6409,0.785,0.0153,2.8885,0.9513,0.0222,0.0013,0.0285,0.0002,Wildfire
4366,0.1061,0.0243,0.0,0.4023,0.0,0.0015,0.003,15.7505,13.9258,7.7746,0.1301,0.0688,0.0025,0.0449,0.0027,0.0011,0.2365,0.0,64.4064,23.8845,11.8593,13.7939,8.7887,0.0035,5.7343,6.08,0.0037,0.0012,0.3017,1.1345,0.0064,2.3889,0.7842,0.0088,0.0006,0.0305,0.0012,Wildfire
4367,1.311,0.0,0.0,5.1179,0.0,0.0086,0.0798,2.7238,5.5433,2.5633,0.0082,0.892,0.0081,1.4472,0.0314,0.0189,2.5397,0.0,62.8505,22.0535,16.0144,12.8867,6.5048,0.0652,0.7465,5.391,0.0005,0.0142,1.9782,4.2961,0.0761,11.407,5.9929,0.1454,0.0085,0.5105,0.0029,Coal Combustion
4368,5.5772,0.002,0.0,16.1149,0.0,0.0155,0.1049,2.3669,2.2629,2.5596,0.2191,2.8893,0.0221,1.2988,0.0319,0.0158,0.9998,0.0,55.675,13.7789,24.2508,10.7561,4.2146,0.7205,0.1875,2.6746,0.0022,0.0079,6.1001,0.3003,0.3501,5.7416,1.8907,0.6489,0.0454,0.3602,0.0159,Coal Combustion
4369,10.1194,0.0086,0.0,32.3265,0.0,0.0195,0.0724,0.0608,0.7469,0.734,0.0,6.485,0.0271,1.9432,0.0416,0.0167,0.0735,0.0,22.8083,3.5677,12.2643,4.1661,1.3902,1.0909,0.4699,1.42,0.0036,0.0114,11.5479,0.238,0.6707,9.4809,3.1472,1.2442,0.0707,0.2494,0.036,Coal Combustion
4370,4.8791,0.0039,0.0,23.9882,0.0,0.053,0.181,1.5787,1.4687,0.9974,0.1298,4.7477,0.1834,0.2009,0.2711,0.0394,0.0676,0.0,4.1699,0.0366,1.091,0.8772,1.148,0.0,0.7083,1.0172,0.0078,1.331,16.0087,0.0,1.043,45.6284,11.7983,1.42,0.1217,0.4567,0.0453,Coal Combustion
4371,6.5301,0.0,0.0,11.0561,0.0,0.0246,0.0232,0.1321,1.2774,1.1659,0.1785,3.6774,0.0148,0.1067,0.1503,0.0071,0.0904,0.0,10.3044,3.2015,2.1621,0.909,1.5422,0.0,0.4604,2.4896,0.0031,0.5081,13.8981,0.0,0.3049,46.2367,12.3575,0.837,0.1261,0.0525,0.025,Coal Combustion
4373,5.2985,0.0025,0.0,16.5546,0.0,0.0255,0.0898,1.3836,2.1321,1.4929,0.1009,3.6133,0.0551,0.8439,0.115,0.0198,0.6865,0.0,27.1762,7.5339,9.3705,5.1512,2.6892,0.2912,0.5199,2.4314,0.0034,0.5776,10.6944,0.909,0.4831,28.7433,8.2267,0.8501,0.079,0.3103,0.025,Coal Combustion
4374,6.8116,0.0059,0.0,18.8276,0.0,0.0105,0.0564,1.3894,0.6435,0.747,0.0,3.473,0.0322,1.5464,0.0796,0.008,0.7303,0.0,1.5322,0.2929,0.5044,0.4143,0.3196,0.6428,0.2664,0.001,0.0025,0.0114,9.0606,0.2232,0.4763,6.3898,2.3807,0.9592,0.0628,0.0493,0.0219,Coal Combustion
4375,7.6692,0.0,0.0,0.2698,0.0,0.1366,0.0019,0.0703,0.0772,0.147,0.0067,3.504,0.0063,0.0,0.0637,1.8999,0.0,0.0,0.4732,0.1117,0.0023,0.0408,0.1578,0.0,0.0775,0.1606,0.0008,0.0286,21.6578,0.0036,0.0155,59.2005,26.4961,0.7326,1.0347,0.1963,0.0172,Industrial
4376,1.0608,0.0007,0.0,18.8088,0.0,0.0095,0.0219,2.4426,2.0654,1.1394,0.0,1.1028,0.0284,0.0358,0.1262,0.0154,11.0513,0.0,11.7467,1.8306,2.0917,3.1217,3.9404,0.0,14.646,0.7623,0.0834,0.0055,3.4259,1.9377,0.0919,31.4319,10.7285,0.1396,0.0169,0.1838,0.008,Cement Manufacturing
4377,1.1351,0.0014,0.0,17.2633,0.0,0.0184,0.0239,4.2041,3.7717,2.0916,0.1844,1.7524,0.0564,0.0691,0.0662,0.0367,6.7598,0.0,14.581,0.0,1.9767,4.947,5.8139,0.0,4.4704,1.8435,0.0405,0.0058,5.7924,2.8366,0.0845,29.7282,9.9963,0.1754,0.0177,0.8102,0.0198,Cement Manufacturing
4378,1.0636,0.0009,0.0,17.4756,0.0,0.0129,0.0242,2.9555,2.7048,1.4529,0.0671,1.3419,0.0635,0.0475,0.0972,0.0243,8.9073,0.0,12.7805,0.9985,2.0192,3.9615,4.5321,0.0,11.592,1.2692,0.078,0.0061,4.261,2.3068,0.0857,31.3778,10.8349,0.1494,0.0164,0.409,0.0122,Cement Manufacturing
4379,0.0678,0.0022,0.0,0.2194,0.0,0.0069,0.0732,17.2115,16.8639,4.7832,0.6999,0.7409,0.0105,0.1924,0.0695,0.0076,0.5177,0.0,76.2974,14.7155,12.3563,32.8816,11.2084,0.0,0.663,5.1356,0.001,0.0002,0.7119,1.1624,0.0016,0.5366,0.3115,0.0135,0.0008,0.062,0.0054,Biomass Burning
4380,0.0411,0.0002,0.0,0.2357,0.0,0.0003,0.0125,3.6221,3.9175,0.631,0.1169,0.2053,0.0629,0.0121,0.0141,0.0042,0.0892,0.0,95.0265,23.1569,40.2446,25.4606,5.1214,0.0003,0.0538,1.0432,0.0003,0.0,0.27,0.1225,0.0021,0.132,0.073,0.0044,0.0,0.0188,0.0322,Biomass Burning
4381,0.0792,0.0001,0.0,0.0923,0.0,0.0047,0.0175,12.7248,11.1508,1.9849,0.3701,0.2129,0.0,0.3735,0.0113,0.0061,0.0771,0.0,84.3136,7.6801,22.5011,44.6889,8.6626,0.0087,0.2981,0.7809,0.0004,0.0001,0.6082,2.1295,0.0004,0.5776,0.3225,0.0048,0.0001,0.0396,0.0,Industrial
4382,0.0218,0.0002,0.0,0.1344,0.0,0.0,0.0046,3.3712,3.6708,0.3203,0.2247,0.0764,0.0,0.027,0.009,0.0023,0.0777,0.0,95.6222,18.3299,43.1296,29.3652,3.9532,0.0101,0.1347,0.8446,0.0,0.0,0.0948,0.1813,0.0008,0.1974,0.1086,0.0016,0.0004,0.007,0.0,Biomass Burning
4383,0.0651,0.0007,0.0,0.1726,0.0,0.0034,0.0278,10.1707,9.4974,2.2941,0.3553,0.3152,0.0131,0.1905,0.0256,0.0055,0.2691,0.0,86.6333,13.1534,25.3819,37.6462,8.4758,0.0048,0.3036,1.9761,0.0004,0.0001,0.4782,1.1632,0.0011,0.3816,0.2455,0.0066,0.0003,0.0363,0.0067,Biomass Burning
4384,0.1079,0.0008,0.0,0.2209,0.0,0.0042,0.0053,4.4117,3.9819,0.4411,0.0,0.1349,0.0063,0.0,0.0085,0.0011,0.6209,0.0,62.187,22.2852,9.6446,22.1923,8.0552,0.0,3.5226,0.0121,0.0056,0.0003,0.2875,0.4694,0.0015,1.8923,0.6426,0.0059,0.0,0.0553,0.0,Biomass Burning
4385,1.9919,0.0046,0.0,1.908,0.0,0.0122,1.2387,22.4966,11.4046,14.4507,2.5468,1.7502,0.141,0.0,0.0587,0.0175,0.0,0.0,80.1439,6.4208,15.2008,37.6502,14.998,0.0,1.0802,5.8894,0.0,0.0046,4.8504,10.2429,0.0297,6.0457,1.9393,0.2272,0.0114,0.0526,0.0,Biomass Burning
4386,0.2013,0.0006,0.0,0.5216,0.0,0.007,0.0392,27.2357,41.2148,1.3362,0.1676,0.5172,0.003,0.0557,0.0129,0.0059,0.1534,0.0,34.8743,4.3149,3.007,7.5739,4.4939,0.0,1.0675,15.4829,0.0019,0.0,1.0151,0.7182,0.006,0.5794,0.2352,0.088,0.0027,0.0925,0.0005,Biomass Burning
4387,0.0387,0.0002,0.0,0.0759,0.0,0.0,0.0075,5.9914,5.8419,0.1621,0.0,0.051,0.0028,0.0445,0.0035,0.0,0.5274,0.0,56.9777,20.2565,9.6311,17.3568,9.7189,0.0,2.2016,0.0133,0.0058,0.0,0.1527,1.2812,0.0011,0.7159,0.1815,0.0075,0.0003,0.0299,0.0,Biomass Burning
4388,0.0739,0.0006,0.0,0.1031,0.0,0.0,1.0241,10.3141,15.2176,0.2038,0.2054,0.0687,0.0,0.0284,0.0024,0.0001,0.1647,0.0,57.0282,14.0898,12.9222,14.2344,10.4711,0.0017,5.4967,5.3114,0.0003,0.0001,0.1287,0.0,0.0015,0.4383,0.1337,0.0053,0.0,0.0139,0.0015,Biomass Burning
4389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6153,12.6484,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.3295,0.0,154.3804,76.4783,31.58,21.3879,24.8444,0.0,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.9645,0.0,0.0,0.0,0.0,0.0,Biomass Burning
4390,0.1365,0.0011,0.0,0.2652,0.0,0.0004,0.0073,5.1697,4.6941,0.302,0.1818,0.2347,0.0025,0.0806,0.0081,0.0,0.8926,0.0,55.8406,12.1889,11.4438,24.082,8.116,0.0,3.129,0.0098,0.0025,0.0,0.4334,0.8286,0.0049,1.6456,0.448,0.0253,0.0013,0.3252,0.0001,Biomass Burning
4391,1.4783,0.0173,0.0,1.6694,0.0,0.0231,0.2354,28.3267,14.864,13.3498,0.0,1.3456,0.0,0.7799,0.2559,0.0218,0.0,0.0,160.9838,15.9017,30.7106,93.0285,21.2308,0.1033,7.112,0.0,0.0,0.0,4.1104,17.2685,0.0475,0.0,0.7234,0.1661,0.0513,0.1706,0.0,Biomass Burning
4392,0.3256,0.005,0.0,0.4228,0.0,0.0043,0.0587,10.5552,10.0005,0.596,0.0,0.2152,0.0065,0.4525,0.1312,0.0011,0.0,0.0,63.207,14.5662,7.7653,28.5777,12.2647,0.0,14.7678,0.0414,0.0077,0.0012,0.9737,17.5499,0.0087,1.664,0.5765,0.0224,0.0,0.0392,0.0032,Biomass Burning
4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2076,20.0131,0.0294,0.0259,0.0,0.0,0.0,0.0,0.0,0.1516,0.0,45.1021,26.1542,7.7957,2.8486,1.4433,0.0,0.0,6.8605,0.0,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0,0.0,0.0,Biomass Burning
4394,3.8585,0.0,0.0,2.4877,0.0,0.0,2.1877,20.1025,5.4923,15.3641,0.0,30.5007,0.0,1.3003,0.0574,0.0129,15.6153,0.0,75.0256,37.2615,16.8,7.6102,12.7435,0.0162,0.3025,0.7538,0.0307,0.0037,3.007,0.0,0.0037,45.123,20.0762,0.0,0.0,17.067,0.0,Industrial
4395,0.3788,0.0,0.0,0.6113,0.0,0.0,0.2322,14.2222,6.017,12.882,0.0,0.4755,0.0063,0.6066,0.0,0.003,23.3846,0.0,38.017,2.0512,12.2529,5.8256,13.1555,0.0,0.0,4.7589,0.0133,0.0,1.373,0.1525,0.0,67.5282,26.2141,0.0,0.0,0.0255,0.0,Industrial
4396,0.4251,0.0,0.0,0.4288,0.0,0.0,0.2646,7.6342,0.5001,7.213,0.0,0.4208,0.0144,0.0,0.0302,0.0018,10.3457,0.0,35.8019,0.0,19.2962,22.0076,10.9511,0.0901,0.2785,0.0,0.0,0.0,0.9347,2.7022,0.0,25.193,9.8664,0.0,0.0,0.2189,0.0,Industrial
4397,0.7203,0.0,0.0,0.7955,0.0,0.0,2.9889,36.3289,13.3771,19.862,5.5681,0.8103,0.2206,0.8965,0.0,0.0055,12.019,0.0,58.0583,0.0,27.6031,32.7978,24.174,0.0,0.252,2.4106,0.0044,0.0,2.2489,0.9806,0.0,124.5708,50.2451,0.0,0.0,1.081,0.012,Industrial
4398,2.1187,0.0,0.0,1.5495,0.0,0.0,1.21,17.1623,5.7547,14.123,0.0,15.4881,0.0031,0.9535,0.0287,0.008,19.5,0.0,56.5213,19.6564,14.5264,6.7179,12.9495,0.0081,0.1512,2.7564,0.022,0.0018,2.19,0.0762,0.0018,56.3256,23.1452,0.0,0.0,8.5462,0.0,Industrial
4399,0.5872,0.0,0.0,0.7996,0.0,0.5857,0.1593,8.3066,5.0636,3.2543,0.0,3.4081,0.0247,0.886,0.0812,0.3461,4.6767,0.0,79.1973,24.4647,13.3247,31.5423,9.7858,0.0,0.2517,0.0568,0.0,0.0026,1.4263,3.7714,0.0055,4.0964,1.7944,0.1884,0.0886,0.2128,0.0009,Industrial
4400,0.9068,0.0057,0.0,1.2702,0.0,0.0103,0.3146,4.3597,2.6467,1.9807,0.0,3.6646,0.0287,0.5923,0.0567,0.0252,10.0206,0.0,13.8689,0.0,4.933,10.6282,3.6903,0.058,0.5424,0.254,0.002,0.0,3.5692,2.9229,0.0166,7.8476,2.6069,0.1565,0.0713,0.3564,0.0104,Industrial
4401,0.4406,0.0462,0.0,0.17,0.0,0.0931,0.1431,0.0,0.0,0.0,0.0,0.5765,0.0,0.0,0.0124,0.1034,7.1379,0.0,0.0,0.0,9.1724,29.7931,13.2758,0.0,0.0,0.0,0.0258,0.0,0.6265,4.8593,0.0,7.9655,2.9137,0.0748,0.0527,0.1406,0.0,Industrial
4402,2.4634,0.0459,0.0,0.4341,0.0,0.1005,0.0129,0.0,0.0,0.0,0.0,0.8621,0.0,2.252,0.0,0.1412,11.43,0.0,0.0,0.0,4.7625,37.1476,25.6309,0.0,0.0,0.0,0.0,0.0,5.1694,8.8771,0.0545,20.5221,8.5427,1.1281,0.0,0.0554,0.0129,Industrial
4403,0.6449,0.0173,0.0,0.7466,0.0,0.2297,0.2056,4.2221,2.5701,1.745,0.0,2.5497,0.0178,0.4927,0.0501,0.1582,7.2784,0.0,31.0221,8.1549,9.1434,23.9879,8.9173,0.0193,0.2647,0.1036,0.0092,0.0008,1.874,3.8512,0.0074,6.6365,2.4383,0.1399,0.0709,0.2366,0.0037,Industrial
4404,0.0516,0.0603,0.0,0.1372,0.0,0.006,0.4574,29.9808,29.9444,0.1704,0.0,0.5792,0.0094,0.0,0.0008,0.0648,0.18,0.0,51.0344,0.0,1.6494,4.7835,45.6704,0.0,0.0435,0.1283,0.0,0.0,0.406,1.4197,0.0,6.3448,2.8273,0.0,0.102,0.0508,0.0002,Industrial
4405,0.0336,0.0576,0.0,0.0544,0.0,0.0017,0.5531,15.7663,15.6143,0.1582,0.0,0.4585,0.0,0.0,0.0,0.0529,0.0,0.0,28.819,0.0,0.2324,1.3077,28.2713,0.0,0.0439,0.0,0.0,0.0,0.2887,0.3638,0.0,2.6708,2.0038,0.0,0.0891,0.0324,0.0,Industrial
4406,0.0264,0.0602,0.0,0.1717,0.0,0.0002,0.316,33.8035,32.801,1.0806,0.0,0.5953,0.0215,0.0,0.0006,0.0716,0.068,0.0,26.612,0.0,1.005,2.2115,23.9659,0.0,0.0662,0.078,0.0,0.0,0.3497,0.2969,0.0007,3.612,2.7596,0.0112,0.1277,0.0519,0.0,Industrial
4407,0.0372,0.0593,0.0,0.1211,0.0,0.0026,0.4422,26.5169,26.1199,0.4697,0.0,0.5443,0.0103,0.0,0.0004,0.0631,0.0826,0.0,35.4885,0.0,0.9622,2.7676,32.6359,0.0,0.0512,0.0688,0.0,0.0,0.3482,0.6935,0.0002,4.2092,2.5302,0.0037,0.1063,0.0451,0.0,Industrial
4408,3.9799,0.0,0.0,0.1251,0.0,0.0383,0.0133,0.2084,0.1067,0.1512,0.013,1.247,0.0131,0.0,0.0159,0.2096,0.0159,0.0,0.0411,0.0,0.0,0.0439,0.2587,0.0,0.0791,0.0626,0.0007,0.0005,6.926,0.0,0.0079,106.7782,0.6551,0.4241,0.3891,0.0337,0.0074,Industrial
4409,2.9578,0.0,0.0,0.101,0.0,0.045,1.1931,0.0,0.0,0.0427,0.0,0.6472,0.0081,0.0,0.0122,0.1714,0.0153,0.0,0.0,0.0,0.0,0.1414,0.0849,0.0,0.061,0.0445,0.0006,0.0004,5.1105,0.0,0.0061,112.2625,1.6103,0.302,0.3103,0.0287,0.006,Industrial
4410,3.7768,0.0,0.0,0.1179,0.0,0.0346,0.0844,0.0084,0.0814,0.0929,0.0,0.6776,0.0061,0.0,0.0151,0.2012,0.0112,0.0,0.0,0.0,0.0,0.0,0.1544,0.0,0.0704,0.1664,0.0005,0.0004,6.4007,0.0,0.0077,54.4042,1.1899,0.402,0.4077,0.0281,0.0073,Industrial
4410110,9.873,0.001,0.0,1.347,0.0,0.02,0.004,0.0,0.0,0.0,0.0,5.626,0.024,0.0,0.131,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.709,0.0,0.013,0.0,21.483,0.0,0.036,0.0,0.125,0.609,0.022,0.015,0.0,Construction
441012.5,11.513,0.008,0.0,1.186,0.0,0.023,0.008,0.0,0.0,0.0,0.0,5.243,0.011,0.0,0.112,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,1.548,0.0,0.0,0.0,24.71,0.0,0.02,0.0,0.35,0.578,0.025,0.023,0.0,Construction
4410130,9.873,0.001,0.0,1.347,0.0,0.02,0.004,0.0,0.0,0.0,0.0,5.626,0.024,0.0,0.131,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.709,0.0,0.013,0.0,21.483,0.0,0.036,0.0,0.125,0.609,0.022,0.015,0.0,Construction
44101C,9.749,0.0,0.0,1.359,0.0,0.02,0.004,0.0,0.0,0.0,0.0,5.655,0.024,0.0,0.133,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.721,0.0,0.014,0.0,21.239,0.0,0.037,0.0,0.108,0.612,0.021,0.014,0.0,Construction
